Id,label
56711,9
56712,3
56713,4
56714,1
56715,1
56716,8
56717,9
56718,9
56719,9
56720,5
56721,4
56722,1
56723,6
56724,0
56725,8
56726,2
56727,6
56728,0
56729,3
56730,0
56731,6
56732,8
56733,7
56734,2
56735,0
56736,3
56737,4
56738,7
56739,8
56740,4
56741,6
56742,4
56743,0
56744,5
56745,8
56746,2
56747,3
56748,3
56749,5
56750,1
56751,2
56752,1
56753,3
56754,8
56755,7
56756,2
56757,8
56758,2
56759,1
56760,0
56761,4
56762,4
56763,4
56764,2
56765,3
56766,6
56767,1
56768,4
56769,4
56770,1
56771,1
56772,6
56773,5
56774,7
56775,1
56776,5
56777,4
56778,1
56779,5
56780,9
56781,4
56782,3
56783,3
56784,3
56785,4
56786,0
56787,7
56788,4
56789,1
56790,3
56791,8
56792,1
56793,1
56794,6
56795,5
56796,7
56797,3
56798,9
56799,5
56800,4
56801,5
56802,6
56803,4
56804,3
56805,5
56806,7
56807,3
56808,4
56809,3
56810,8
56811,0
56812,8
56813,9
56814,6
56815,8
56816,5
56817,7
56818,9
56819,0
56820,9
56821,7
56822,2
56823,9
56824,1
56825,3
56826,8
56827,1
56828,4
56829,7
56830,3
56831,8
56832,1
56833,5
56834,7
56835,5
56836,0
56837,2
56838,7
56839,3
56840,9
56841,0
56842,1
56843,3
56844,2
56845,2
56846,2
56847,4
56848,0
56849,0
56850,4
56851,9
56852,5
56853,9
56854,1
56855,7
56856,0
56857,1
56858,4
56859,5
56860,8
56861,3
56862,0
56863,4
56864,0
56865,9
56866,6
56867,9
56868,0
56869,2
56870,0
56871,7
56872,3
56873,5
56874,6
56875,6
56876,2
56877,9
56878,1
56879,6
56880,1
56881,5
56882,1
56883,9
56884,1
56885,9
56886,5
56887,8
56888,9
56889,9
56890,6
56891,3
56892,8
56893,7
56894,9
56895,0
56896,3
56897,9
56898,3
56899,7
56900,1
56901,8
56902,7
56903,9
56904,3
56905,3
56906,9
56907,9
56908,0
56909,2
56910,3
56911,9
56912,4
56913,7
56914,6
56915,4
56916,3
56917,5
56918,3
56919,9
56920,7
56921,4
56922,4
56923,1
56924,5
56925,1
56926,0
56927,3
56928,9
56929,9
56930,1
56931,6
56932,5
56933,6
56934,4
56935,8
56936,3
56937,3
56938,3
56939,7
56940,9
56941,7
56942,5
56943,1
56944,2
56945,2
56946,0
56947,9
56948,9
56949,1
56950,5
56951,5
56952,7
56953,9
56954,4
56955,2
56956,1
56957,2
56958,8
56959,4
56960,0
56961,2
56962,8
56963,3
56964,2
56965,8
56966,8
56967,3
56968,4
56969,4
56970,1
56971,8
56972,1
56973,2
56974,0
56975,6
56976,4
56977,6
56978,9
56979,6
56980,1
56981,9
56982,0
56983,3
56984,5
56985,5
56986,5
56987,2
56988,8
56989,5
56990,8
56991,1
56992,6
56993,8
56994,9
56995,4
56996,4
56997,0
56998,8
56999,8
57000,0
57001,3
57002,4
57003,2
57004,7
57005,7
57006,8
57007,7
57008,6
57009,8
57010,9
57011,9
57012,0
57013,5
57014,9
57015,2
57016,3
57017,1
57018,9
57019,2
57020,9
57021,2
57022,0
57023,6
57024,9
57025,3
57026,7
57027,9
57028,7
57029,5
57030,2
57031,5
57032,8
57033,2
57034,1
57035,1
57036,2
57037,1
57038,4
57039,7
57040,4
57041,8
57042,7
57043,4
57044,9
57045,4
57046,0
57047,3
57048,2
57049,0
57050,2
57051,6
57052,1
57053,0
57054,8
57055,5
57056,5
57057,6
57058,2
57059,2
57060,1
57061,3
57062,5
57063,8
57064,3
57065,3
57066,6
57067,7
57068,3
57069,6
57070,4
57071,3
57072,8
57073,6
57074,2
57075,7
57076,9
57077,8
57078,2
57079,7
57080,3
57081,9
57082,7
57083,8
57084,1
57085,9
57086,8
57087,3
57088,8
57089,4
57090,2
57091,2
57092,6
57093,2
57094,8
57095,4
57096,2
57097,7
57098,8
57099,4
57100,6
57101,6
57102,9
57103,3
57104,4
57105,1
57106,0
57107,4
57108,3
57109,8
57110,2
57111,5
57112,0
57113,6
57114,1
57115,1
57116,9
57117,2
57118,7
57119,1
57120,5
57121,7
57122,3
57123,9
57124,9
57125,1
57126,3
57127,3
57128,7
57129,7
57130,2
57131,1
57132,8
57133,3
57134,8
57135,3
57136,9
57137,4
57138,2
57139,1
57140,4
57141,6
57142,7
57143,4
57144,6
57145,2
57146,6
57147,4
57148,1
57149,9
57150,7
57151,1
57152,6
57153,6
57154,3
57155,8
57156,4
57157,5
57158,3
57159,7
57160,3
57161,9
57162,8
57163,4
57164,6
57165,9
57166,0
57167,2
57168,9
57169,8
57170,1
57171,7
57172,2
57173,5
57174,3
57175,3
57176,7
57177,9
57178,3
57179,4
57180,5
57181,9
57182,9
57183,2
57184,8
57185,8
57186,6
57187,1
57188,1
57189,8
57190,2
57191,2
57192,9
57193,6
57194,8
57195,8
57196,5
57197,1
57198,8
57199,1
57200,8
57201,0
57202,6
57203,0
57204,3
57205,4
57206,3
57207,3
57208,6
57209,9
57210,3
57211,2
57212,0
57213,8
57214,3
57215,0
57216,1
57217,9
57218,6
57219,0
57220,8
57221,5
57222,1
57223,5
57224,7
57225,1
57226,3
57227,5
57228,5
57229,8
57230,0
57231,6
57232,2
57233,9
57234,6
57235,8
57236,2
57237,0
57238,7
57239,1
57240,2
57241,3
57242,1
57243,2
57244,4
57245,3
57246,8
57247,7
57248,3
57249,5
57250,0
57251,9
57252,4
57253,7
57254,2
57255,2
57256,9
57257,5
57258,9
57259,6
57260,8
57261,2
57262,2
57263,2
57264,1
57265,1
57266,2
57267,2
57268,8
57269,8
57270,5
57271,3
57272,9
57273,9
57274,0
57275,3
57276,1
57277,5
57278,3
57279,3
57280,0
57281,3
57282,8
57283,4
57284,5
57285,6
57286,0
57287,7
57288,7
57289,7
57290,6
57291,1
57292,5
57293,1
57294,2
57295,1
57296,4
57297,0
57298,4
57299,7
57300,0
57301,3
57302,7
57303,9
57304,8
57305,9
57306,6
57307,3
57308,1
57309,8
57310,8
57311,1
57312,5
57313,1
57314,0
57315,6
57316,6
57317,2
57318,5
57319,6
57320,1
57321,7
57322,1
57323,7
57324,0
57325,3
57326,3
57327,7
57328,9
57329,2
57330,0
57331,5
57332,8
57333,0
57334,1
57335,1
57336,1
57337,7
57338,7
57339,3
57340,3
57341,2
57342,4
57343,6
57344,9
57345,6
57346,5
57347,5
57348,1
57349,3
57350,5
57351,6
57352,7
57353,2
57354,1
57355,7
57356,5
57357,7
57358,4
57359,6
57360,7
57361,8
57362,1
57363,6
57364,3
57365,1
57366,5
57367,5
57368,9
57369,9
57370,9
57371,4
57372,6
57373,6
57374,1
57375,7
57376,8
57377,4
57378,4
57379,1
57380,3
57381,2
57382,9
57383,6
57384,8
57385,5
57386,9
57387,0
57388,2
57389,2
57390,7
57391,1
57392,3
57393,0
57394,6
57395,2
57396,6
57397,7
57398,9
57399,9
57400,3
57401,3
57402,9
57403,2
57404,1
57405,6
57406,5
57407,4
57408,0
57409,2
57410,4
57411,6
57412,2
57413,5
57414,6
57415,7
57416,3
57417,1
57418,4
57419,9
57420,5
57421,9
57422,4
57423,1
57424,5
57425,8
57426,1
57427,3
57428,5
57429,2
57430,7
57431,5
57432,2
57433,7
57434,1
57435,3
57436,4
57437,6
57438,8
57439,4
57440,4
57441,0
57442,4
57443,6
57444,4
57445,0
57446,8
57447,5
57448,9
57449,0
57450,3
57451,3
57452,3
57453,6
57454,8
57455,9
57456,0
57457,5
57458,9
57459,7
57460,6
57461,7
57462,2
57463,7
57464,7
57465,7
57466,5
57467,4
57468,5
57469,9
57470,6
57471,0
57472,2
57473,1
57474,5
57475,7
57476,9
57477,9
57478,0
57479,2
57480,0
57481,0
57482,4
57483,3
57484,6
57485,0
57486,2
57487,3
57488,2
57489,9
57490,1
57491,9
57492,2
57493,5
57494,4
57495,0
57496,9
57497,2
57498,4
57499,3
57500,1
57501,0
57502,2
57503,7
57504,6
57505,2
57506,3
57507,3
57508,7
57509,5
57510,3
57511,4
57512,0
57513,8
57514,4
57515,8
57516,7
57517,5
57518,1
57519,3
57520,5
57521,7
57522,3
57523,3
57524,3
57525,5
57526,7
57527,1
57528,7
57529,7
57530,5
57531,1
57532,5
57533,2
57534,5
57535,9
57536,8
57537,1
57538,8
57539,6
57540,7
57541,7
57542,2
57543,8
57544,3
57545,1
57546,7
57547,5
57548,4
57549,2
57550,6
57551,7
57552,3
57553,5
57554,4
57555,0
57556,7
57557,2
57558,4
57559,8
57560,2
57561,5
57562,1
57563,9
57564,8
57565,5
57566,1
57567,6
57568,3
57569,4
57570,9
57571,2
57572,6
57573,8
57574,4
57575,7
57576,1
57577,4
57578,4
57579,7
57580,6
57581,9
57582,4
57583,4
57584,2
57585,6
57586,3
57587,2
57588,7
57589,7
57590,2
57591,7
57592,1
57593,1
57594,7
57595,4
57596,0
57597,6
57598,2
57599,3
57600,9
57601,9
57602,9
57603,2
57604,7
57605,1
57606,6
57607,4
57608,1
57609,6
57610,7
57611,4
57612,6
57613,8
57614,7
57615,5
57616,4
57617,9
57618,2
57619,1
57620,2
57621,6
57622,6
57623,2
57624,7
57625,9
57626,3
57627,3
57628,7
57629,4
57630,8
57631,5
57632,7
57633,4
57634,5
57635,6
57636,8
57637,1
57638,3
57639,5
57640,6
57641,6
57642,2
57643,8
57644,2
57645,6
57646,8
57647,5
57648,3
57649,0
57650,0
57651,9
57652,9
57653,0
57654,1
57655,2
57656,9
57657,5
57658,3
57659,0
57660,9
57661,2
57662,7
57663,6
57664,1
57665,9
57666,7
57667,5
57668,8
57669,2
57670,0
57671,6
57672,3
57673,5
57674,3
57675,7
57676,0
57677,0
57678,4
57679,1
57680,6
57681,3
57682,1
57683,1
57684,5
57685,8
57686,4
57687,0
57688,3
57689,3
57690,1
57691,2
57692,8
57693,2
57694,7
57695,8
57696,9
57697,9
57698,7
57699,9
57700,1
57701,8
57702,8
57703,4
57704,4
57705,8
57706,7
57707,8
57708,5
57709,5
57710,2
57711,4
57712,5
57713,0
57714,3
57715,6
57716,5
57717,2
57718,4
57719,6
57720,2
57721,1
57722,1
57723,0
57724,7
57725,1
57726,5
57727,9
57728,3
57729,0
57730,5
57731,6
57732,7
57733,6
57734,1
57735,5
57736,2
57737,1
57738,3
57739,3
57740,7
57741,0
57742,8
57743,2
57744,4
57745,2
57746,5
57747,0
57748,3
57749,5
57750,9
57751,1
57752,3
57753,9
57754,5
57755,8
57756,0
57757,3
57758,6
57759,9
57760,0
57761,4
57762,9
57763,4
57764,1
57765,6
57766,2
57767,8
57768,1
57769,1
57770,4
57771,3
57772,8
57773,0
57774,2
57775,4
57776,6
57777,8
57778,5
57779,8
57780,5
57781,5
57782,6
57783,8
57784,4
57785,1
57786,2
57787,0
57788,3
57789,9
57790,6
57791,7
57792,8
57793,2
57794,9
57795,7
57796,8
57797,9
57798,6
57799,1
57800,3
57801,3
57802,4
57803,8
57804,3
57805,0
57806,1
57807,9
57808,1
57809,3
57810,0
57811,8
57812,6
57813,5
57814,4
57815,2
57816,7
57817,8
57818,3
57819,1
57820,9
57821,7
57822,8
57823,2
57824,1
57825,5
57826,0
57827,4
57828,0
57829,3
57830,5
57831,2
57832,9
57833,8
57834,1
57835,9
57836,2
57837,5
57838,2
57839,0
57840,4
57841,8
57842,5
57843,9
57844,0
57845,0
57846,6
57847,6
57848,7
57849,2
57850,7
57851,3
57852,3
57853,7
57854,9
57855,8
57856,3
57857,8
57858,8
57859,4
57860,6
57861,1
57862,8
57863,7
57864,2
57865,9
57866,6
57867,6
57868,4
57869,3
57870,8
57871,1
57872,4
57873,2
57874,4
57875,7
57876,5
57877,4
57878,9
57879,9
57880,2
57881,4
57882,5
57883,9
57884,4
57885,7
57886,1
57887,6
57888,6
57889,6
57890,2
57891,8
57892,4
57893,1
57894,5
57895,3
57896,3
57897,8
57898,3
57899,1
57900,2
57901,5
57902,3
57903,3
57904,6
57905,1
57906,7
57907,9
57908,7
57909,5
57910,0
57911,2
57912,5
57913,7
57914,8
57915,4
57916,7
57917,3
57918,7
57919,6
57920,6
57921,8
57922,3
57923,1
57924,4
57925,2
57926,2
57927,4
57928,9
57929,5
57930,1
57931,6
57932,6
57933,6
57934,2
57935,3
57936,8
57937,9
57938,0
57939,3
57940,4
57941,5
57942,0
57943,1
57944,6
57945,2
57946,1
57947,0
57948,9
57949,3
57950,8
57951,5
57952,5
57953,8
57954,8
57955,7
57956,0
57957,5
57958,7
57959,9
57960,5
57961,5
57962,6
57963,2
57964,2
57965,5
57966,2
57967,8
57968,5
57969,2
57970,9
57971,4
57972,3
57973,3
57974,8
57975,4
57976,4
57977,6
57978,6
57979,0
57980,4
57981,2
57982,5
57983,5
57984,1
57985,3
57986,9
57987,6
57988,2
57989,4
57990,5
57991,8
57992,1
57993,2
57994,7
57995,3
57996,6
57997,4
57998,2
57999,2
58000,4
58001,0
58002,1
58003,6
58004,6
58005,1
58006,7
58007,7
58008,2
58009,6
58010,5
58011,7
58012,4
58013,2
58014,8
58015,4
58016,9
58017,9
58018,3
58019,6
58020,1
58021,8
58022,1
58023,7
58024,9
58025,9
58026,3
58027,4
58028,8
58029,9
58030,9
58031,8
58032,3
58033,3
58034,4
58035,6
58036,9
58037,2
58038,6
58039,3
58040,3
58041,4
58042,4
58043,1
58044,1
58045,9
58046,5
58047,5
58048,1
58049,4
58050,1
58051,0
58052,0
58053,2
58054,7
58055,1
58056,1
58057,3
58058,8
58059,5
58060,2
58061,2
58062,6
58063,7
58064,8
58065,2
58066,9
58067,9
58068,6
58069,8
58070,2
58071,3
58072,6
58073,6
58074,2
58075,9
58076,0
58077,3
58078,6
58079,9
58080,5
58081,7
58082,1
58083,3
58084,7
58085,8
58086,2
58087,9
58088,7
58089,7
58090,9
58091,9
58092,5
58093,6
58094,8
58095,9
58096,1
58097,5
58098,3
58099,1
58100,8
58101,0
58102,7
58103,8
58104,0
58105,5
58106,9
58107,2
58108,8
58109,6
58110,2
58111,0
58112,0
58113,7
58114,7
58115,0
58116,5
58117,9
58118,1
58119,7
58120,1
58121,1
58122,3
58123,1
58124,7
58125,5
58126,5
58127,8
58128,3
58129,2
58130,3
58131,2
58132,9
58133,4
58134,6
58135,3
58136,7
58137,1
58138,5
58139,7
58140,8
58141,4
58142,8
58143,3
58144,0
58145,3
58146,4
58147,8
58148,0
58149,2
58150,8
58151,7
58152,4
58153,6
58154,3
58155,4
58156,9
58157,8
58158,6
58159,1
58160,7
58161,5
58162,9
58163,4
58164,6
58165,9
58166,2
58167,1
58168,7
58169,5
58170,7
58171,6
58172,4
58173,3
58174,6
58175,6
58176,7
58177,6
58178,5
58179,1
58180,5
58181,2
58182,6
58183,5
58184,0
58185,4
58186,1
58187,4
58188,2
58189,7
58190,8
58191,9
58192,8
58193,8
58194,0
58195,5
58196,2
58197,4
58198,9
58199,9
58200,9
58201,3
58202,3
58203,5
58204,0
58205,1
58206,0
58207,2
58208,7
58209,4
58210,1
58211,1
58212,8
58213,2
58214,7
58215,7
58216,2
58217,5
58218,0
58219,6
58220,8
58221,1
58222,5
58223,8
58224,4
58225,4
58226,8
58227,5
58228,3
58229,2
58230,1
58231,5
58232,7
58233,4
58234,4
58235,9
58236,2
58237,5
58238,8
58239,5
58240,3
58241,7
58242,7
58243,3
58244,3
58245,5
58246,7
58247,0
58248,7
58249,9
58250,4
58251,7
58252,6
58253,1
58254,9
58255,1
58256,9
58257,9
58258,7
58259,2
58260,2
58261,4
58262,7
58263,8
58264,0
58265,9
58266,4
58267,6
58268,7
58269,3
58270,5
58271,7
58272,7
58273,5
58274,9
58275,9
58276,0
58277,7
58278,8
58279,0
58280,6
58281,5
58282,6
58283,6
58284,8
58285,5
58286,4
58287,8
58288,5
58289,2
58290,8
58291,6
58292,8
58293,6
58294,7
58295,7
58296,3
58297,4
58298,4
58299,4
58300,1
58301,0
58302,6
58303,4
58304,6
58305,9
58306,5
58307,1
58308,6
58309,1
58310,7
58311,3
58312,7
58313,2
58314,6
58315,2
58316,4
58317,9
58318,8
58319,3
58320,2
58321,7
58322,6
58323,6
58324,9
58325,9
58326,1
58327,9
58328,2
58329,2
58330,6
58331,0
58332,3
58333,3
58334,6
58335,6
58336,1
58337,6
58338,1
58339,2
58340,8
58341,0
58342,0
58343,4
58344,3
58345,3
58346,7
58347,9
58348,3
58349,3
58350,5
58351,9
58352,8
58353,1
58354,8
58355,5
58356,8
58357,6
58358,2
58359,0
58360,6
58361,8
58362,0
58363,0
58364,2
58365,6
58366,5
58367,1
58368,1
58369,1
58370,8
58371,2
58372,4
58373,2
58374,8
58375,7
58376,9
58377,2
58378,9
58379,5
58380,2
58381,8
58382,2
58383,6
58384,5
58385,5
58386,8
58387,5
58388,8
58389,0
58390,0
58391,3
58392,2
58393,7
58394,7
58395,7
58396,8
58397,2
58398,1
58399,8
58400,1
58401,4
58402,4
58403,2
58404,7
58405,6
58406,8
58407,4
58408,7
58409,2
58410,7
58411,7
58412,5
58413,5
58414,8
58415,5
58416,5
58417,9
58418,3
58419,9
58420,7
58421,6
58422,0
58423,4
58424,5
58425,3
58426,6
58427,2
58428,4
58429,8
58430,3
58431,4
58432,5
58433,0
58434,9
58435,9
58436,0
58437,3
58438,5
58439,1
58440,1
58441,1
58442,9
58443,4
58444,8
58445,0
58446,8
58447,9
58448,2
58449,5
58450,2
58451,5
58452,4
58453,7
58454,0
58455,0
58456,2
58457,8
58458,1
58459,0
58460,4
58461,3
58462,4
58463,2
58464,5
58465,0
58466,7
58467,3
58468,6
58469,7
58470,7
58471,5
58472,3
58473,3
58474,2
58475,1
58476,6
58477,2
58478,4
58479,5
58480,6
58481,0
58482,6
58483,2
58484,1
58485,4
58486,7
58487,4
58488,0
58489,3
58490,1
58491,3
58492,5
58493,3
58494,7
58495,4
58496,0
58497,2
58498,4
58499,0
58500,2
58501,4
58502,2
58503,4
58504,3
58505,5
58506,3
58507,7
58508,6
58509,2
58510,6
58511,0
58512,1
58513,7
58514,4
58515,6
58516,4
58517,3
58518,2
58519,8
58520,2
58521,7
58522,4
58523,2
58524,5
58525,6
58526,0
58527,3
58528,0
58529,3
58530,5
58531,1
58532,5
58533,2
58534,8
58535,4
58536,3
58537,8
58538,8
58539,1
58540,5
58541,8
58542,4
58543,1
58544,7
58545,0
58546,4
58547,4
58548,1
58549,8
58550,7
58551,7
58552,4
58553,8
58554,3
58555,6
58556,3
58557,4
58558,2
58559,2
58560,8
58561,3
58562,1
58563,7
58564,3
58565,1
58566,4
58567,5
58568,4
58569,0
58570,8
58571,2
58572,8
58573,8
58574,3
58575,2
58576,8
58577,9
58578,5
58579,6
58580,3
58581,3
58582,3
58583,7
58584,1
58585,9
58586,6
58587,6
58588,7
58589,5
58590,9
58591,0
58592,2
58593,1
58594,4
58595,2
58596,4
58597,5
58598,1
58599,8
58600,6
58601,8
58602,7
58603,6
58604,8
58605,6
58606,9
58607,8
58608,4
58609,7
58610,4
58611,1
58612,4
58613,6
58614,2
58615,4
58616,5
58617,8
58618,8
58619,9
58620,7
58621,6
58622,3
58623,9
58624,2
58625,6
58626,3
58627,3
58628,0
58629,9
58630,6
58631,4
58632,2
58633,5
58634,4
58635,3
58636,5
58637,2
58638,0
58639,5
58640,7
58641,3
58642,9
58643,5
58644,5
58645,0
58646,0
58647,4
58648,5
58649,1
58650,9
58651,1
58652,1
58653,1
58654,4
58655,8
58656,6
58657,4
58658,4
58659,3
58660,0
58661,8
58662,9
58663,1
58664,4
58665,2
58666,4
58667,0
58668,1
58669,0
58670,3
58671,9
58672,0
58673,8
58674,8
58675,7
58676,0
58677,8
58678,8
58679,8
58680,6
58681,8
58682,5
58683,6
58684,6
58685,5
58686,9
58687,4
58688,6
58689,4
58690,2
58691,1
58692,5
58693,5
58694,2
58695,7
58696,0
58697,1
58698,0
58699,0
58700,9
58701,3
58702,2
58703,1
58704,6
58705,5
58706,7
58707,7
58708,5
58709,5
58710,2
58711,8
58712,3
58713,3
58714,2
58715,5
58716,8
58717,3
58718,3
58719,9
58720,9
58721,6
58722,4
58723,6
58724,2
58725,0
58726,4
58727,3
58728,6
58729,7
58730,5
58731,3
58732,2
58733,7
58734,7
58735,5
58736,6
58737,2
58738,3
58739,3
58740,6
58741,4
58742,6
58743,1
58744,3
58745,1
58746,7
58747,8
58748,2
58749,6
58750,6
58751,4
58752,4
58753,8
58754,6
58755,9
58756,5
58757,8
58758,5
58759,2
58760,8
58761,9
58762,8
58763,0
58764,9
58765,6
58766,9
58767,3
58768,3
58769,4
58770,0
58771,6
58772,6
58773,2
58774,4
58775,7
58776,8
58777,1
58778,3
58779,8
58780,1
58781,2
58782,7
58783,1
58784,8
58785,7
58786,9
58787,9
58788,4
58789,3
58790,4
58791,3
58792,7
58793,1
58794,2
58795,6
58796,8
58797,5
58798,1
58799,2
58800,1
58801,1
58802,0
58803,1
58804,6
58805,5
58806,2
58807,6
58808,2
58809,2
58810,3
58811,6
58812,9
58813,7
58814,4
58815,9
58816,0
58817,1
58818,1
58819,1
58820,1
58821,3
58822,5
58823,1
58824,1
58825,2
58826,3
58827,1
58828,2
58829,6
58830,1
58831,4
58832,0
58833,8
58834,0
58835,2
58836,1
58837,4
58838,4
58839,5
58840,7
58841,0
58842,8
58843,7
58844,8
58845,1
58846,3
58847,7
58848,2
58849,2
58850,2
58851,4
58852,2
58853,9
58854,2
58855,9
58856,2
58857,8
58858,3
58859,2
58860,5
58861,9
58862,4
58863,3
58864,7
58865,1
58866,0
58867,4
58868,4
58869,2
58870,9
58871,2
58872,0
58873,0
58874,5
58875,0
58876,3
58877,6
58878,0
58879,2
58880,7
58881,5
58882,0
58883,7
58884,4
58885,9
58886,9
58887,3
58888,6
58889,2
58890,4
58891,1
58892,3
58893,2
58894,3
58895,0
58896,0
58897,6
58898,5
58899,8
58900,7
58901,0
58902,6
58903,2
58904,0
58905,9
58906,9
58907,1
58908,5
58909,3
58910,5
58911,8
58912,9
58913,2
58914,7
58915,1
58916,5
58917,0
58918,1
58919,0
58920,0
58921,6
58922,4
58923,7
58924,7
58925,4
58926,9
58927,3
58928,8
58929,8
58930,9
58931,6
58932,7
58933,0
58934,6
58935,3
58936,3
58937,8
58938,7
58939,7
58940,4
58941,2
58942,1
58943,5
58944,7
58945,1
58946,7
58947,8
58948,2
58949,8
58950,0
58951,8
58952,3
58953,1
58954,0
58955,1
58956,3
58957,3
58958,6
58959,6
58960,6
58961,6
58962,1
58963,0
58964,8
58965,3
58966,7
58967,0
58968,5
58969,9
58970,6
58971,0
58972,2
58973,2
58974,5
58975,6
58976,1
58977,7
58978,5
58979,1
58980,7
58981,8
58982,1
58983,0
58984,4
58985,2
58986,3
58987,0
58988,2
58989,1
58990,8
58991,8
58992,3
58993,9
58994,7
58995,2
58996,8
58997,2
58998,9
58999,0
59000,3
59001,4
59002,5
59003,6
59004,7
59005,3
59006,8
59007,5
59008,0
59009,3
59010,3
59011,8
59012,8
59013,9
59014,4
59015,8
59016,8
59017,3
59018,9
59019,6
59020,1
59021,1
59022,6
59023,6
59024,4
59025,4
59026,5
59027,3
59028,2
59029,4
59030,2
59031,5
59032,9
59033,6
59034,8
59035,8
59036,5
59037,9
59038,5
59039,3
59040,0
59041,9
59042,2
59043,6
59044,3
59045,9
59046,3
59047,9
59048,6
59049,8
59050,9
59051,8
59052,3
59053,7
59054,2
59055,7
59056,7
59057,7
59058,4
59059,6
59060,7
59061,4
59062,6
59063,1
59064,8
59065,7
59066,9
59067,5
59068,6
59069,1
59070,2
59071,9
59072,3
59073,1
59074,8
59075,5
59076,1
59077,4
59078,1
59079,1
59080,8
59081,5
59082,8
59083,2
59084,2
59085,5
59086,2
59087,7
59088,5
59089,3
59090,6
59091,8
59092,8
59093,9
59094,6
59095,6
59096,1
59097,9
59098,9
59099,0
59100,0
59101,2
59102,3
59103,4
59104,7
59105,5
59106,5
59107,6
59108,9
59109,9
59110,2
59111,3
59112,9
59113,7
59114,3
59115,8
59116,6
59117,0
59118,0
59119,0
59120,7
59121,8
59122,2
59123,3
59124,6
59125,6
59126,6
59127,0
59128,7
59129,7
59130,3
59131,8
59132,1
59133,9
59134,6
59135,7
59136,9
59137,4
59138,7
59139,0
59140,1
59141,6
59142,4
59143,2
59144,4
59145,8
59146,5
59147,3
59148,8
59149,5
59150,8
59151,2
59152,8
59153,3
59154,2
59155,4
59156,7
59157,4
59158,2
59159,6
59160,3
59161,7
59162,5
59163,2
59164,0
59165,3
59166,4
59167,5
59168,2
59169,8
59170,9
59171,1
59172,4
59173,8
59174,8
59175,8
59176,1
59177,5
59178,2
59179,6
59180,7
59181,7
59182,4
59183,6
59184,5
59185,4
59186,6
59187,0
59188,0
59189,7
59190,9
59191,5
59192,8
59193,3
59194,6
59195,3
59196,8
59197,8
59198,3
59199,6
59200,1
59201,7
59202,9
59203,9
59204,1
59205,8
59206,8
59207,1
59208,4
59209,1
59210,9
59211,5
59212,9
59213,1
59214,9
59215,8
59216,2
59217,6
59218,4
59219,8
59220,3
59221,1
59222,7
59223,9
59224,8
59225,1
59226,6
59227,8
59228,9
59229,6
59230,1
59231,1
59232,2
59233,1
59234,8
59235,7
59236,0
59237,7
59238,9
59239,4
59240,4
59241,2
59242,6
59243,3
59244,1
59245,9
59246,3
59247,6
59248,5
59249,5
59250,5
59251,7
59252,6
59253,5
59254,0
59255,7
59256,8
59257,3
59258,5
59259,4
59260,3
59261,4
59262,3
59263,7
59264,5
59265,6
59266,2
59267,6
59268,0
59269,2
59270,4
59271,1
59272,1
59273,1
59274,2
59275,2
59276,3
59277,9
59278,8
59279,8
59280,9
59281,0
59282,9
59283,5
59284,5
59285,5
59286,2
59287,0
59288,7
59289,7
59290,4
59291,7
59292,9
59293,3
59294,3
59295,3
59296,5
59297,1
59298,9
59299,5
59300,6
59301,9
59302,6
59303,5
59304,1
59305,4
59306,8
59307,2
59308,8
59309,4
59310,6
59311,6
59312,8
59313,3
59314,3
59315,4
59316,2
59317,2
59318,8
59319,0
59320,1
59321,8
59322,0
59323,7
59324,1
59325,9
59326,3
59327,7
59328,1
59329,0
59330,4
59331,3
59332,6
59333,7
59334,8
59335,3
59336,2
59337,7
59338,7
59339,6
59340,5
59341,4
59342,7
59343,6
59344,9
59345,1
59346,6
59347,1
59348,1
59349,2
59350,4
59351,6
59352,1
59353,3
59354,1
59355,8
59356,1
59357,9
59358,4
59359,3
59360,4
59361,3
59362,5
59363,4
59364,3
59365,7
59366,9
59367,9
59368,4
59369,0
59370,8
59371,2
59372,5
59373,8
59374,9
59375,0
59376,7
59377,1
59378,7
59379,4
59380,3
59381,6
59382,8
59383,5
59384,3
59385,4
59386,2
59387,7
59388,4
59389,0
59390,8
59391,9
59392,3
59393,7
59394,7
59395,5
59396,0
59397,2
59398,5
59399,2
59400,2
59401,8
59402,2
59403,0
59404,5
59405,4
59406,8
59407,3
59408,3
59409,4
59410,3
59411,0
59412,1
59413,2
59414,1
59415,1
59416,8
59417,1
59418,2
59419,4
59420,7
59421,3
59422,6
59423,2
59424,4
59425,9
59426,3
59427,7
59428,3
59429,6
59430,1
59431,5
59432,2
59433,5
59434,8
59435,5
59436,6
59437,8
59438,2
59439,2
59440,2
59441,1
59442,5
59443,6
59444,3
59445,9
59446,1
59447,7
59448,8
59449,0
59450,6
59451,7
59452,4
59453,6
59454,0
59455,3
59456,8
59457,6
59458,1
59459,6
59460,4
59461,7
59462,6
59463,7
59464,3
59465,4
59466,3
59467,7
59468,4
59469,4
59470,6
59471,6
59472,9
59473,3
59474,7
59475,9
59476,3
59477,8
59478,2
59479,5
59480,4
59481,5
59482,4
59483,0
59484,0
59485,9
59486,7
59487,7
59488,5
59489,7
59490,4
59491,5
59492,4
59493,7
59494,9
59495,7
59496,1
59497,8
59498,9
59499,9
59500,5
59501,7
59502,1
59503,2
59504,0
59505,6
59506,9
59507,6
59508,5
59509,9
